# Asset: AEDCNY_otc
# Updated: 2026-03-22T00:16:22.870592
# Format: timestamp,price
1774155840.0,1.82028
1774155840.0,1.82028
1774155840.0,1.82028
1774155840.0,1.82013
1774155840.0,1.82006
1774155840.0,1.82006
1774155840.0,1.82013
1774155840.0,1.82021
1774155840.0,1.82021
1774155840.0,1.82037
1774155840.0,1.82043
1774155840.0,1.82043
1774155840.0,1.82043
1774155840.0,1.8204
1774155840.0,1.82046
1774155840.0,1.82046
1774155840.0,1.82051
1774155840.0,1.82058
1774155840.0,1.82047
1774155840.0,1.82047
1774155840.0,1.82056
1774155840.0,1.82051
1774155840.0,1.82051
1774155840.0,1.82056
1774155840.0,1.82052
1774155840.0,1.82039
1774155840.0,1.82039
1774155840.0,1.82034
1774155840.0,1.82028
1774155840.0,1.82028
1774155840.0,1.82007
1774155840.0,1.82016
1774155840.0,1.82064
1774155840.0,1.82064
1774155840.0,1.82074
1774155840.0,1.8207
1774155840.0,1.8207
1774155840.0,1.82077
1774155840.0,1.8206
1774155840.0,1.8205
1774155840.0,1.8205
1774155840.0,1.82054
1774155840.0,1.82058
1774155840.0,1.82058
1774155840.0,1.82066
1774155840.0,1.8207
1774155840.0,1.82062
1774155840.0,1.82062
1774155840.0,1.82074
1774155840.0,1.82067
1774155840.0,1.82067
1774155840.0,1.82081
1774155900.0,1.82098
1774155900.0,1.82094
1774155900.0,1.82094
1774155900.0,1.82106
1774155900.0,1.82102
1774155900.0,1.82102
1774155900.0,1.82124
1774155900.0,1.82131
1774155900.0,1.82127
1774155900.0,1.82127
1774155900.0,1.82133
1774155900.0,1.82119
1774155900.0,1.82119
1774155900.0,1.82143
1774155900.0,1.82149
1774155900.0,1.82153
1774155900.0,1.82159
1774155900.0,1.82155
1774155900.0,1.82155
1774155900.0,1.82147
1774155900.0,1.82139
1774155900.0,1.82147
1774155900.0,1.82142
1774155900.0,1.82132
1774155900.0,1.82132
1774155900.0,1.82146
1774155900.0,1.82151
1774155900.0,1.8216
1774155900.0,1.8216
1774155900.0,1.82156
1774155900.0,1.82156
1774155900.0,1.82169
1774155900.0,1.82165
1774155900.0,1.82165
1774155900.0,1.82177
1774155900.0,1.82177
1774155900.0,1.82177
1774155900.0,1.8219
1774155900.0,1.82154
1774155900.0,1.82158
1774155900.0,1.82169
1774155900.0,1.82173
1774155900.0,1.82173
1774155900.0,1.82186
1774155900.0,1.82191
1774155900.0,1.82195
1774155900.0,1.822
1774155900.0,1.82217
1774155900.0,1.82217
1774155900.0,1.82229
1774155900.0,1.82218
1774155900.0,1.82221
1774155900.0,1.8223
1774155900.0,1.8224
1774155900.0,1.8224
1774155900.0,1.82252
1774155900.0,1.82252
1774155900.0,1.82247
1774155900.0,1.82243
1774155900.0,1.82243
1774155900.0,1.82243
1774155900.0,1.82216
1774155900.0,1.82219
1774155900.0,1.82219
1774155900.0,1.822
1774155900.0,1.8221
1774155900.0,1.8221
1774155900.0,1.82205
1774155900.0,1.82192
1774155900.0,1.82192
1774155900.0,1.82197
1774155900.0,1.82202
1774155900.0,1.82202
1774155900.0,1.82202
1774155900.0,1.82202
1774155900.0,1.82186
1774155900.0,1.82192
1774155900.0,1.82188
1774155900.0,1.82188
1774155900.0,1.82178
1774155900.0,1.82182
1774155900.0,1.82182
1774155900.0,1.82185
1774155900.0,1.8218
1774155900.0,1.82183
1774155900.0,1.82183
1774155900.0,1.82177
1774155900.0,1.82184
1774155900.0,1.82184
1774155900.0,1.82183
1774155900.0,1.82178
1774155900.0,1.82173
1774155900.0,1.82173
1774155900.0,1.82205
1774155900.0,1.82205
1774155900.0,1.82205
1774155900.0,1.82205
1774155900.0,1.82231
1774155900.0,1.8224
1774155900.0,1.8224
1774155900.0,1.82236
1774155900.0,1.82229
1774155900.0,1.82229
1774155900.0,1.82217
1774155900.0,1.82212
1774155900.0,1.82221
1774155900.0,1.82221
1774155900.0,1.82217
1774155900.0,1.82212
1774155900.0,1.82212
1774155900.0,1.82221
1774155900.0,1.82227
1774155900.0,1.82227
1774155900.0,1.82227
1774155900.0,1.82222
1774155900.0,1.82215
1774155900.0,1.82215
1774155900.0,1.82215
1774155900.0,1.82206
1774155900.0,1.8219
1774155900.0,1.8219
1774155900.0,1.82196
1774155900.0,1.82189
1774155900.0,1.82189
1774155900.0,1.8216
1774155900.0,1.82169
1774155900.0,1.82164
1774155900.0,1.82164
1774155900.0,1.82169
1774155900.0,1.82173
1774155960.0,1.82173
1774155960.0,1.82173
1774155960.0,1.8217
1774155960.0,1.82165
1774155960.0,1.82165
1774155960.0,1.8217
1774155960.0,1.82166
1774155960.0,1.82166
1774155960.0,1.82192
1774155960.0,1.82197
1774155960.0,1.82201
1774155960.0,1.82201
1774155960.0,1.82217
1774155960.0,1.82212
1774155960.0,1.82212
1774155960.0,1.82213
1774155960.0,1.82208
1774155960.0,1.82212
1774155960.0,1.82212
1774155960.0,1.82221
1774155960.0,1.82229
1774155960.0,1.82229
1774155960.0,1.8227
1774155960.0,1.82267
1774155960.0,1.82267
1774155960.0,1.82276
1774155960.0,1.82276
1774155960.0,1.82282
1774155960.0,1.82293
1774155960.0,1.82298
1774155960.0,1.82298
1774155960.0,1.82298
1774155960.0,1.82303
1774155960.0,1.82297
1774155960.0,1.82314
1774155960.0,1.8231
1774155960.0,1.82321
1774155960.0,1.82325
1774155960.0,1.82318
1774155960.0,1.82323
1774155960.0,1.82329
1774155960.0,1.82334
1774155960.0,1.8233
1774155960.0,1.82334
1774155960.0,1.82348
1774155960.0,1.82345
1774155960.0,1.82354
1774155960.0,1.82354
1774155960.0,1.82349
1774155960.0,1.82364
1774155960.0,1.82359
1774155960.0,1.82355
1774155960.0,1.82349
1774155960.0,1.82355
1774155960.0,1.82361
1774155960.0,1.82349
1774155960.0,1.82353
1774155960.0,1.82348
1774155960.0,1.82356
1774155960.0,1.82366
1774155960.0,1.82355
1774155960.0,1.82376
1774155960.0,1.82367
1774155960.0,1.82363
1774155960.0,1.82373
1774155960.0,1.82379
1774155960.0,1.82375
1774155960.0,1.82371
1774155960.0,1.82367
1774155960.0,1.8236
1774155960.0,1.82317
1774155960.0,1.82321
1774155960.0,1.82321
1774155960.0,1.82311
1774155960.0,1.82314
1774155960.0,1.82318
1774155960.0,1.82328
1774155960.0,1.82323
1774155960.0,1.82315
1774155960.0,1.8231
1774155960.0,1.82315
1774155960.0,1.82311
1774155960.0,1.82311
1774155960.0,1.82305
1774155960.0,1.82327
1774155960.0,1.82336
1774155960.0,1.82329
1774155960.0,1.82325
1774155960.0,1.82331
1774155960.0,1.82324
1774155960.0,1.82343
1774155960.0,1.82332
1774155960.0,1.82337
1774155960.0,1.82344
1774155960.0,1.82341
1774155960.0,1.82331
1774155960.0,1.82317
1774155960.0,1.82321
1774155960.0,1.8231
1774155960.0,1.82315
1774155960.0,1.82315
1774155960.0,1.82326
1774155960.0,1.82312
1774155960.0,1.82321
1774155960.0,1.82327
1774155960.0,1.82331
1774155960.0,1.82336
1774155960.0,1.82348
1774155960.0,1.82352
1774155960.0,1.82343
1774155960.0,1.82329
1774155960.0,1.82329
1774155960.0,1.82322
1774155960.0,1.82325
1774155960.0,1.82336
1774155960.0,1.82346
1774155960.0,1.82346
1774155960.0,1.82342
1774155960.0,1.82342
1774155960.0,1.82348
1774155960.0,1.82311
1774155960.0,1.82324
1774155960.0,1.82294
1774156020.0,1.82303
1774156020.0,1.8231
1774156020.0,1.8231
1774156020.0,1.8231
1774156020.0,1.823
1774156020.0,1.82259
1774156020.0,1.82256
1774156020.0,1.82259
1774156020.0,1.82259
1774156020.0,1.82242
1774156020.0,1.82246
1774156020.0,1.8226
1774156020.0,1.82255
1774156020.0,1.82245
1774156020.0,1.82245
1774156020.0,1.82241
1774156020.0,1.82265
1774156020.0,1.82257
1774156020.0,1.82254
1774156020.0,1.82244
1774156020.0,1.82244
1774156020.0,1.82242
1774156020.0,1.82259
1774156020.0,1.82264
1774156020.0,1.82264
1774156020.0,1.82258
1774156020.0,1.82258
1774156020.0,1.82242
1774156020.0,1.82247
1774156020.0,1.8225
1774156020.0,1.82268
1774156020.0,1.82268
1774156020.0,1.82268
1774156020.0,1.82293
1774156020.0,1.82288
1774156020.0,1.82277
1774156020.0,1.82277
1774156020.0,1.8225
1774156020.0,1.8225
1774156020.0,1.82245
1774156020.0,1.82265
1774156020.0,1.82269
1774156020.0,1.82276
1774156020.0,1.82269
1774156020.0,1.82269
1774156020.0,1.82265
1774156020.0,1.82274
1774156020.0,1.82279
1774156020.0,1.82274
1774156020.0,1.82261
1774156020.0,1.82261
1774156020.0,1.82254
1774156020.0,1.8224
1774156020.0,1.82247
1774156020.0,1.82243
1774156020.0,1.82252
1774156020.0,1.82252
1774156020.0,1.82249
1774156020.0,1.82253
1774156020.0,1.82262
1774156020.0,1.82279
1774156020.0,1.82242
1774156020.0,1.82242
1774156020.0,1.82242
1774156020.0,1.82234
1774156020.0,1.82234
1774156020.0,1.8224
1774156020.0,1.82236
1774156020.0,1.82236
1774156020.0,1.82225
1774156020.0,1.82232
1774156020.0,1.82248
1774156020.0,1.82236
1774156020.0,1.82236
1774156020.0,1.82236
1774156020.0,1.82232
1774156020.0,1.82236
1774156020.0,1.82227
1774156020.0,1.82222
1774156020.0,1.82227
1774156020.0,1.82227
1774156020.0,1.82225
1774156020.0,1.8222
1774156020.0,1.82225
1774156020.0,1.82239
1774156020.0,1.82234
1774156020.0,1.82234
1774156020.0,1.82246
1774156020.0,1.8225
1774156020.0,1.82258
1774156020.0,1.82252
1774156020.0,1.82249
1774156020.0,1.82249
1774156020.0,1.82247
1774156020.0,1.82251
1774156020.0,1.82266
1774156020.0,1.82288
1774156020.0,1.82276
1774156020.0,1.82276
1774156020.0,1.82261
1774156020.0,1.82276
1774156020.0,1.82272
1774156020.0,1.82282
1774156020.0,1.82277
1774156020.0,1.82277
1774156020.0,1.82269
1774156020.0,1.82269
1774156020.0,1.82255
1774156020.0,1.82264
1774156020.0,1.8227
1774156020.0,1.8227
1774156020.0,1.82268
1774156020.0,1.82263
1774156020.0,1.82257
1774156020.0,1.82242
1774156020.0,1.82247
1774156020.0,1.82247
1774156020.0,1.82233
1774156020.0,1.82233
1774156020.0,1.82226
1774156080.0,1.82226
1774156080.0,1.8223
1774156080.0,1.8223
1774156080.0,1.82229
1774156080.0,1.82232
1774156080.0,1.82227
1774156080.0,1.82222
1774156080.0,1.82216
1774156080.0,1.82216
1774156080.0,1.82217
1774156080.0,1.82217
1774156080.0,1.82222
1774156080.0,1.82214
1774156080.0,1.82219
1774156080.0,1.82219
1774156080.0,1.82229
1774156080.0,1.82223
1774156080.0,1.8223
1774156080.0,1.82223
1774156080.0,1.82236
1774156080.0,1.82236
1774156080.0,1.82225
1774156080.0,1.82219
1774156080.0,1.82223
1774156080.0,1.8222
1774156080.0,1.8222
1774156080.0,1.8222
1774156080.0,1.82227
1774156080.0,1.82223
1774156080.0,1.82226
1774156080.0,1.82223
1774156080.0,1.82217
1774156080.0,1.82217
1774156080.0,1.82218
1774156080.0,1.82214
1774156080.0,1.82218
1774156080.0,1.82218
1774156080.0,1.82218
1774156080.0,1.82218
1774156080.0,1.82225
1774156080.0,1.82217
1774156080.0,1.82206
1774156080.0,1.822
1774156080.0,1.82195
1774156080.0,1.82195
1774156080.0,1.82166
1774156080.0,1.82161
1774156080.0,1.82169
1774156080.0,1.82175
1774156080.0,1.82182
1774156080.0,1.82182
1774156080.0,1.82193
1774156080.0,1.82183
1774156080.0,1.82176
1774156080.0,1.82171
1774156080.0,1.82171
1774156080.0,1.82171
1774156080.0,1.82166
1774156080.0,1.82144
1774156080.0,1.82138
1774156080.0,1.82138
1774156080.0,1.82133
1774156080.0,1.82133
1774156080.0,1.82091
1774156080.0,1.82097
1774156080.0,1.82092
1774156080.0,1.82104
1774156080.0,1.82093
1774156080.0,1.82093
1774156080.0,1.82092
1774156080.0,1.82092
1774156080.0,1.82099
1774156080.0,1.82104
1774156080.0,1.82114
1774156080.0,1.82114
1774156080.0,1.82104
1774156080.0,1.82099
1774156080.0,1.82104
1774156080.0,1.82109
1774156080.0,1.82117
1774156080.0,1.82117
1774156080.0,1.82132
1774156080.0,1.82124
1774156080.0,1.82135
1774156080.0,1.8213
1774156080.0,1.82141
1774156080.0,1.82141
1774156080.0,1.82137
1774156080.0,1.82145
1774156080.0,1.82138
1774156080.0,1.82146
1774156080.0,1.82136
1774156080.0,1.82136
1774156080.0,1.82165
1774156080.0,1.82158
1774156080.0,1.82167
1774156080.0,1.82173
1774156080.0,1.82168
1774156080.0,1.82168
1774156080.0,1.82175
1774156080.0,1.82171
1774156080.0,1.82166
1774156080.0,1.82187
1774156080.0,1.82191
1774156080.0,1.82191
1774156080.0,1.82172
1774156080.0,1.8219
1774156080.0,1.82213
1774156080.0,1.82216
1774156080.0,1.82221
1774156080.0,1.82221
1774156080.0,1.82204
1774156080.0,1.82199
1774156080.0,1.82222
1774156080.0,1.82217
1774156080.0,1.82224
1774156080.0,1.82224
1774156080.0,1.82211
1774156080.0,1.82206
1774156080.0,1.82215
1774156140.0,1.8223
1774156140.0,1.82226
1774156140.0,1.82226
1774156140.0,1.82229
1774156140.0,1.8222
1774156140.0,1.82193
1774156140.0,1.82189
1774156140.0,1.82192
1774156140.0,1.82192
1774156140.0,1.82206
1774156140.0,1.82211
1774156140.0,1.82216
1774156140.0,1.82212
1774156140.0,1.82204
1774156140.0,1.82204
1774156140.0,1.82214
1774156140.0,1.8218
1774156140.0,1.82185
1774156140.0,1.82177
1774156140.0,1.82168
1774156140.0,1.82168
1774156140.0,1.82173
1774156140.0,1.82167
1774156140.0,1.82171
1774156140.0,1.82126
1774156140.0,1.8213
1774156140.0,1.8213
1774156140.0,1.82129
1774156140.0,1.8215
1774156140.0,1.82167
1774156140.0,1.82174
1774156140.0,1.82165
1774156140.0,1.82165
1774156140.0,1.82165
1774156140.0,1.82177
1774156140.0,1.82168
1774156140.0,1.82153
1774156140.0,1.82148
1774156140.0,1.82148
1774156140.0,1.82135
1774156140.0,1.82183
1774156140.0,1.82174
1774156140.0,1.82174
1774156140.0,1.82191
1774156140.0,1.82191
1774156140.0,1.82182
1774156140.0,1.8217
1774156140.0,1.82167
1774156140.0,1.82172
1774156140.0,1.82177
1774156140.0,1.82177
1774156140.0,1.82122
1774156140.0,1.82115
1774156140.0,1.82129
1774156140.0,1.82113
1774156140.0,1.82108
1774156140.0,1.82108
1774156140.0,1.82109
1774156140.0,1.82114
1774156140.0,1.82095
1774156140.0,1.82088
1774156140.0,1.82093
1774156140.0,1.82093
1774156140.0,1.82089
1774156140.0,1.82079
1774156140.0,1.8209
1774156140.0,1.82094
1774156140.0,1.82089
1774156140.0,1.82089
1774156140.0,1.82104
1774156140.0,1.82104
1774156140.0,1.82107
1774156140.0,1.82098
1774156140.0,1.82111
1774156140.0,1.82111
1774156140.0,1.82124
1774156140.0,1.82119
1774156140.0,1.82119
1774156140.0,1.82121
1774156140.0,1.82127
1774156140.0,1.82121
1774156140.0,1.82121
1774156140.0,1.82117
1774156140.0,1.82121
1774156140.0,1.82121
1774156140.0,1.82142
1774156140.0,1.82146
1774156140.0,1.82142
1774156140.0,1.82142
1774156140.0,1.82133
1774156140.0,1.82137
1774156140.0,1.82137
1774156140.0,1.82136
1774156140.0,1.82131
1774156140.0,1.82128
1774156140.0,1.82128
1774156140.0,1.82114
1774156140.0,1.82124
1774156140.0,1.82124
1774156140.0,1.82126
1774156140.0,1.82122
1774156140.0,1.82127
1774156140.0,1.82127
1774156140.0,1.82138
1774156140.0,1.82147
1774156140.0,1.82147
1774156140.0,1.8213
1774156140.0,1.82137
1774156140.0,1.82137
1774156140.0,1.82133
1774156140.0,1.82133
1774156140.0,1.82133
1774156140.0,1.82123
1774156140.0,1.82143
1774156140.0,1.82156
1774156140.0,1.8216
1774156140.0,1.8217
1774156140.0,1.8217
1774156140.0,1.82142
1774156140.0,1.82136
1774156140.0,1.82132
1774156140.0,1.82139
1774156140.0,1.82147
1774156140.0,1.82147
1774156140.0,1.82115
1774156200.0,1.82123
1774156200.0,1.82119
1774156200.0,1.82122
1774156200.0,1.82117
1774156200.0,1.82117
1774156200.0,1.82126
1774156200.0,1.82126
1774156200.0,1.82123
1774156200.0,1.82127
1774156200.0,1.82131
1774156200.0,1.82131
1774156200.0,1.82119
1774156200.0,1.82119
1774156200.0,1.82119
1774156200.0,1.82129
1774156200.0,1.82144
1774156200.0,1.82137
1774156200.0,1.82137
1774156200.0,1.82143
1774156200.0,1.82143
1774156200.0,1.82138
1774156200.0,1.82131
1774156200.0,1.82124
1774156200.0,1.82135
1774156200.0,1.82142
1774156200.0,1.82135
1774156200.0,1.8218
1774156200.0,1.82184
1774156200.0,1.82191
1774156200.0,1.82195
1774156200.0,1.822
1774156200.0,1.82205
1774156200.0,1.82196
1774156200.0,1.82201
1774156200.0,1.82196
1774156200.0,1.82234
1774156200.0,1.82241
1774156200.0,1.8223
1774156200.0,1.82226
1774156200.0,1.82244
1774156200.0,1.82233
1774156200.0,1.82227
1774156200.0,1.82236
1774156200.0,1.82232
1774156200.0,1.82222
1774156200.0,1.82228
1774156200.0,1.82224
1774156200.0,1.82219
1774156200.0,1.82215
1774156200.0,1.82209
1774156200.0,1.82205
1774156200.0,1.82201
1774156200.0,1.82213
1774156200.0,1.82218
1774156200.0,1.82224
1774156200.0,1.82219
1774156200.0,1.82216
1774156200.0,1.82223
1774156200.0,1.82257
1774156200.0,1.82257
1774156200.0,1.82257
1774156200.0,1.82263
1774156200.0,1.82254
1774156200.0,1.8226
1774156200.0,1.82268
1774156200.0,1.82273
1774156200.0,1.82282
1774156200.0,1.82287
1774156200.0,1.82287
1774156200.0,1.82287
1774156200.0,1.8229
1774156200.0,1.82265
1774156200.0,1.82271
1774156200.0,1.8228
1774156200.0,1.82272
1774156200.0,1.82318
1774156200.0,1.82326
1774156200.0,1.82335
1774156200.0,1.82326
1774156200.0,1.82334
1774156200.0,1.82327
1774156200.0,1.82322
1774156200.0,1.82317
1774156200.0,1.8232
1774156200.0,1.82324
1774156200.0,1.82332
1774156200.0,1.82329
1774156200.0,1.82324
1774156200.0,1.82336
1774156200.0,1.82336
1774156200.0,1.82336
1774156200.0,1.82336
1774156200.0,1.82339
1774156200.0,1.82331
1774156200.0,1.82324
1774156200.0,1.82324
1774156200.0,1.82328
1774156200.0,1.82323
1774156200.0,1.82349
1774156200.0,1.82343
1774156200.0,1.82337
1774156200.0,1.8233
1774156200.0,1.8233
1774156200.0,1.82323
1774156200.0,1.82317
1774156200.0,1.82322
1774156200.0,1.82322
1774156200.0,1.82315
1774156200.0,1.82324
1774156200.0,1.8233
1774156200.0,1.82325
1774156200.0,1.82298
1774156200.0,1.82293
1774156200.0,1.82302
1774156200.0,1.82285
1774156200.0,1.8228
1774156200.0,1.8227
1774156200.0,1.82264
1774156200.0,1.82264
1774156260.0,1.82271
1774156260.0,1.82276
1774156260.0,1.8227
1774156260.0,1.82258
1774156260.0,1.82262
1774156260.0,1.82256
1774156260.0,1.82264
1774156260.0,1.82254
1774156260.0,1.8225
1774156260.0,1.82276
1774156260.0,1.82276
1774156260.0,1.82272
1774156260.0,1.8226
1774156260.0,1.82255
1774156260.0,1.8222
1774156260.0,1.8222
1774156260.0,1.82252
1774156260.0,1.82248
1774156260.0,1.82243
1774156260.0,1.82253
1774156260.0,1.8226
1774156260.0,1.82266
1774156260.0,1.82262
1774156260.0,1.82274
1774156260.0,1.8227
1774156260.0,1.82277
1774156260.0,1.82297
1774156260.0,1.82293
1774156260.0,1.82302
1774156260.0,1.82296
1774156260.0,1.82291
1774156260.0,1.82284
1774156260.0,1.82291
1774156260.0,1.82284
1774156260.0,1.82279
1774156260.0,1.82288
1774156260.0,1.82277
1774156260.0,1.82273
1774156260.0,1.82284
1774156260.0,1.82279
1774156260.0,1.82283
1774156260.0,1.82283
1774156260.0,1.82266
1774156260.0,1.82239
1774156260.0,1.82239
1774156260.0,1.82244
1774156260.0,1.82249
1774156260.0,1.82245
1774156260.0,1.82242
1774156260.0,1.82246
1774156260.0,1.82251
1774156260.0,1.8226
1774156260.0,1.82264
1774156260.0,1.82253
1774156260.0,1.82253
1774156260.0,1.82266
1774156260.0,1.82257
1774156260.0,1.82265
1774156260.0,1.82259
1774156260.0,1.82264
1774156260.0,1.82268
1774156260.0,1.82273
1774156260.0,1.82268
1774156260.0,1.82268
1774156260.0,1.82273
1774156260.0,1.82273
1774156260.0,1.8228
1774156260.0,1.82273
1774156260.0,1.82267
1774156260.0,1.82261
1774156260.0,1.82276
1774156260.0,1.82273
1774156260.0,1.82268
1774156260.0,1.82274
1774156260.0,1.82283
1774156260.0,1.82277
1774156260.0,1.82274
1774156260.0,1.82268
1774156260.0,1.82263
1774156260.0,1.82263
1774156260.0,1.82268
1774156260.0,1.82264
1774156260.0,1.82248
1774156260.0,1.82258
1774156260.0,1.82268
1774156260.0,1.82268
1774156260.0,1.82268
1774156260.0,1.82273
1774156260.0,1.82279
1774156260.0,1.82284
1774156260.0,1.82291
1774156260.0,1.82286
1774156260.0,1.82291
1774156260.0,1.82296
1774156260.0,1.82289
1774156260.0,1.82282
1774156260.0,1.82277
1774156260.0,1.8228
1774156260.0,1.82262
1774156260.0,1.8225
1774156260.0,1.82242
1774156260.0,1.82247
1774156260.0,1.82251
1774156260.0,1.82259
1774156260.0,1.82256
1774156260.0,1.82265
1774156260.0,1.82261
1774156260.0,1.82257
1774156260.0,1.82275
1774156260.0,1.82283
1774156260.0,1.82283
1774156260.0,1.82283
1774156260.0,1.82289
1774156260.0,1.82269
1774156260.0,1.82265
1774156260.0,1.82259
1774156260.0,1.82249
1774156260.0,1.82253
1774156260.0,1.82258
1774156260.0,1.82254
1774156320.0,1.8226
1774156320.0,1.82256
1774156320.0,1.82252
1774156320.0,1.82247
1774156320.0,1.82247
1774156320.0,1.82239
1774156320.0,1.82246
1774156320.0,1.82239
1774156320.0,1.82244
1774156320.0,1.8225
1774156320.0,1.82236
1774156320.0,1.82231
1774156320.0,1.82236
1774156320.0,1.82227
1774156320.0,1.82219
1774156320.0,1.82226
1774156320.0,1.82218
1774156320.0,1.82227
1774156320.0,1.82222
1774156320.0,1.82226
1774156320.0,1.82222
1774156320.0,1.82227
1774156320.0,1.82233
1774156320.0,1.82223
1774156320.0,1.82217
1774156320.0,1.82213
1774156320.0,1.8222
1774156320.0,1.82216
1774156320.0,1.82224
1774156320.0,1.82228
1774156320.0,1.82228
1774156320.0,1.82237
1774156320.0,1.82232
1774156320.0,1.82226
1774156320.0,1.82232
1774156320.0,1.82236
1774156320.0,1.82236
1774156320.0,1.82238
1774156320.0,1.82234
1774156320.0,1.82226
1774156320.0,1.82222
1774156320.0,1.82222
1774156320.0,1.82222
1774156320.0,1.82232
1774156320.0,1.82202
1774156320.0,1.82197
1774156320.0,1.82204
1774156320.0,1.82223
1774156320.0,1.82223
1774156320.0,1.8224
1774156320.0,1.82244
1774156320.0,1.82248
1774156320.0,1.82244
1774156320.0,1.82244
1774156320.0,1.82244
1774156320.0,1.82258
1774156320.0,1.82248
1774156320.0,1.82243
1774156320.0,1.82291
1774156320.0,1.82295
1774156320.0,1.82295
1774156320.0,1.82279
1774156320.0,1.8227
1774156320.0,1.82258
1774156320.0,1.82263
1774156320.0,1.82263
1774156320.0,1.82263
1774156320.0,1.82257
1774156320.0,1.82248
1774156320.0,1.82243
1774156320.0,1.82247
1774156320.0,1.82242
1774156320.0,1.82242
1774156320.0,1.82257
1774156320.0,1.82265
1774156320.0,1.82269
1774156320.0,1.82269
1774156320.0,1.82276
1774156320.0,1.82276
1774156320.0,1.82272
1774156320.0,1.82265
1774156320.0,1.82262
1774156320.0,1.82266
1774156320.0,1.82261
1774156320.0,1.82261
1774156320.0,1.8225
1774156320.0,1.82243
1774156320.0,1.82243
1774156320.0,1.82248
1774156320.0,1.82242
1774156320.0,1.82242
1774156320.0,1.82192
1774156320.0,1.82197
1774156320.0,1.82202
1774156320.0,1.82202
1774156320.0,1.82198
1774156320.0,1.82198
1774156320.0,1.82197
1774156320.0,1.82187
1774156320.0,1.82183
1774156320.0,1.8219
1774156320.0,1.82193
1774156320.0,1.82193
1774156320.0,1.82187
1774156320.0,1.82182
1774156320.0,1.82188
1774156320.0,1.82193
1774156320.0,1.82189
1774156320.0,1.82189
